date,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,10%,30%,70%,90%,Min,Median ('91-'20),Median (POR),Max,Median Peak SWE
06-25,0.6555555556,0.0631578947,0.0105263158,0.0063157895,0.0164948454,0.143877551,0.004040404,1.0212121212,0,3.5921568627,0.2533980583,0.5631067961,0.959223301,0.5038095238,0,0,0,0.0881818182,0,0.5370689655,0,0.000862069,0.4771186441,0.0554621849,0.0888,2.7184615385,0,0,0.1115384615,0,0.0053846154,0.0830769231,0,1.8023076923,0.0007692308,0.0007692308,0,0.2392307692,0.0046511628,0,,0,0.0005384615,0.1724835165,0.965422183,0,0.0169230769,0.0135105806,3.5921568627,
06-26,0.5641975309,0.0378947368,0,0.0021052632,0.0082474227,0.0857142857,0,0.9,0,3.1892156863,0.2038834951,0.5116504854,0.8339805825,0.3695238095,0,0,0,0.0490909091,0,0.4689655172,0,0,0.3957627119,0.0285714286,0.0504,2.4407692308,0,0,0.0884615385,0,0,0.0615384615,0,1.6307692308,0.0007692308,0.0015384615,0,0.1969230769,0.0046511628,0,,0,0,0.121,0.8405825243,0,0.0015384615,0.0064492927,3.1892156863,
06-27,0.4666666667,0.0357894737,0,0,0.0020618557,0.0683673469,0,0.7727272727,0,2.7911764706,0.1737864078,0.4660194175,0.7203883495,0.2876190476,0,0,0,0.02,0,0.3982758621,0,0,0.3254237288,0.0159663866,0.0312,2.2023076923,0,0,0.07,0,0,0.0461538462,0,1.4546153846,0.0007692308,0.0015384615,0,0.1661538462,0.00546875,0,,0,0,0.0988461538,0.7256222418,0,0,0.0037653028,2.7911764706,
06-28,0.3888888889,0.0263157895,0,0,0.0010309278,0.0642857143,0,0.6333333333,0,2.5245098039,0.1572815534,0.427184466,0.6145631068,0.2152380952,0,0,0,0.0009090909,0,0.3206896552,0,0,0.2601694915,0.0033613445,0.0176,1.9707692308,0,0,0.0569230769,0,0,0.0346153846,0,1.2730769231,0,0.0015384615,0,0.1338461538,0.0054263566,0,,0,0,0.0851538462,0.6164401294,0,0,0.0012846947,2.5245098039,
06-29,0.3320987654,0.0178947368,0,0,0,0.0551020408,0,0.4919191919,0,2.2656862745,0.1398058252,0.3834951456,0.527184466,0.1485714286,0,0,0,0,0,0.2715517241,0,0,0.2110169492,0,0.008,1.7238461538,0,0,0.0407692308,0,0,0.0269230769,0,1.0669230769,0,0.0015384615,0,0.1092307692,0.0038461538,0,,0,0,0.0713406593,0.4954457193,0,0,0,2.2656862745,
06-30,0.2703703704,0.0115789474,0,0,0,0.0530612245,0,0.395959596,0,2.0539215686,0.1203883495,0.3368932039,0.4466019417,0.0752380952,0,0,0,0,0,0.175,0,0,0.1644067797,0,0.0024,1.5330769231,0,0,0.0230769231,0,0,0.0176923077,0,0.8869230769,0,0.0007692308,0,0.09,0.0038461538,0,,0,0,0.0597142857,0.4010238305,0,0,0,2.0539215686,
07-01,0.2259259259,0.0105263158,0,0,0,0.0489795918,0,0.3444444444,0,1.9058823529,0.0990291262,0.3029126214,0.3669902913,0.0352380952,0,0,0,0,0,0.1318965517,0,0,0.1313559322,0,0,1.3938461538,0,0,0,0,0,0.0161538462,0,0.7476923077,0,0.0015384615,0,0.0715384615,0.0053846154,0,,0,0,0.0393605442,0.3466990291,0,0,0,1.9058823529,
07-02,0.1592592593,0.0063157895,0,0.0010526316,0,0.0397959184,0,0.2838383838,0,1.7401960784,0.0747572816,0.2766990291,0.2873786408,0.0019047619,0,0,0,0,0,0.0879310345,0,0,0.0957627119,0,0,1.22,0,0,0,0,0,0.0084615385,0,0.6107692308,0,0.0015384615,0,0.0523076923,0.0038461538,0,,0,0,0.0178618524,0.2841924095,0,0,0,1.7401960784,
07-03,0.1172839506,0,0,0.0010526316,0,0.0214285714,0,0.2363636364,0,1.5656862745,0.045631068,0.2514563107,0.227184466,0,0,0,0,0,0,0.0344827586,0,0,0.0677966102,0,0,1.0284615385,0,0,0,0,0,0,0,0.5076923077,0,0.0015384615,0,0.0338461538,0.0038461538,0,,0,0,0.0091208791,0.2378729038,0,0,0,1.5656862745,
07-04,0.0925925926,0,0,0,0,0.0091836735,0,0.2202020202,0,1.5274509804,0.0097087379,0.2262135922,0.1796116505,0,0,0,0,0,0,0.0129310345,0,0,0.0372881356,0,0,0.8446153846,0,0,0,0,0,0,0,0.4138461538,0,0,0,0.0223076923,0.0038461538,0,,0,0,0.0054474097,0.2208031774,0,0,0,1.5274509804,
07-05,0.0654320988,0,0,0.0010526316,0,0,0,0.2101010101,0,1.4058823529,0,0.1970873786,0.1446601942,0,0,0,0,0,0,0.0060344828,0,0,0.0220338983,0,0,0.7453846154,0,0,0,0,0,0,0,0.34,0,0,0,0.0123076923,0.0038461538,0,,0,0,0.0003157895,0.1983887418,0,0,0,1.4058823529,
07-06,0.0407407407,0,0,0,0,0,0,0.1929292929,0,1.2284313725,0,0.1766990291,0.0922330097,0,0,0,0,0,0,0,0,0,0.0118644068,0,0,0.6461538462,0,0,0,0,0,0,0,0.2738461538,0,0,0.0007751938,0.0053846154,0.0038461538,0,,0,0,0,0.1783220555,0,0,0,1.2284313725,
07-07,0.0135802469,0,0,0,0,0,0,0.1717171717,0,1.0470588235,0,0.1475728155,0.0533980583,0,0,0,0,0,0,0,0,0,0.0059322034,0,0,0.5492307692,0,0,0,0,0,0,0,0.2207692308,0,0.0007692308,0,0.0023076923,0.0038461538,0,,0,0,0,0.1499872512,0,0,0,1.0470588235,
07-08,0.0037037037,0,0,0,0,0,0,0.1404040404,0,0.8764705882,0,0.1252427184,0.0194174757,0,0,0,0,0,0,0,0,0,0,0,0,0.4846153846,0,0,0,0,0,0,0,0.1838461538,0,0,0.0007751938,0,0.0038461538,0,,0,0,0,0.1267588506,0,0,0,0.8764705882,
07-09,0,0,0,0,0,0,0,0.1090909091,0,0.7754901961,0,0.0951456311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4130769231,0,0,0,0,0,0,0,0.1492307692,0,0,0,0,0.0038461538,0,,0,0,0,0.0965401589,0,0,0,0.7754901961,
07-10,0,0,0,0,0,0,0,0.0747474747,0,0.6656862745,0,0.0650485437,0,0,0,0,0,0.0027272727,0,0,0,0,0,0,0,0.3461538462,0,0,0,0,0,0,0,0.1223076923,0,0,0,0,0.0038461538,0,,0,0,0,0.0660184368,0,0,0,0.6656862745,
07-11,0,0,0,0,0,0,0,0.0393939394,0,0.568627451,0,0.0446601942,0,0,0,0,0,0.0036363636,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0.0953846154,0,0,0,0,0.003875969,0,,0,0,0,0.0399205649,0,0,0,0.568627451,
07-12,0,0,0,0,0,0,0,0,0,0.4892156863,0,0.0398058252,0,0,0,0,0,0.0036363636,0,0,0,0,0,0,0,0.2323076923,0,0.0007692308,0,0,0,0,0,0.0684615385,0,0,0,0,0.0038461538,0,,0,0,0,0.007442121,0,0,0,0.4892156863,
07-13,0,0,0,0,0,0,0,0,0,0.4107843137,0,0.0388349515,0,0,0,0,0,0.0036363636,0,0,0,0,0,0,0,0.1961538462,0,0,0,0,0,0,0,0.0446153846,0,0,0,0,0,0,,0,0,0,0.0071562224,0,0,0,0.4107843137,
07-14,0,0,0,0,0,0,0,0.002020202,0,0.331372549,0,0.0359223301,0,0,0,0,0,0,0.0008928571,0,0,0,0,0,0,0.1569230769,0,0,0,0,0,0,0,0.0253846154,0,0,0,0,0,0,,0,0,0,0.0043566434,0,0,0,0.331372549,
07-15,0,0,0,0,0,0,0,0,0,0.2617647059,0,0.0194174757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1230769231,0,0,0,0,0,0,0,0.0076923077,0,0,0,0,0.0007692308,0.0007692308,,0,0,0,0.0014615385,0,0,0,0.2617647059,
07-16,0,0,0,0,0.0412371134,0,0,0,0,0.1696078431,0,0.0194174757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984615385,0,0,0,0,0,0,0,0.0038461538,0,0,0,0,0,0,,0,0,0,0.005403286,0,0,0,0.1696078431,
07-17,0,0,0,0,0,0,0,0,0,0.1205882353,0,0.0174757282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,,0,0,0,7.69231e-05,0,0,0,0.1205882353,
07-18,0,0,0,0,0,0,0,0,0,0.0833333333,0.0009708738,0.0174757282,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,9.70874e-05,0,0,0,0.0833333333,
07-19,0,0,0,0,0,0,0,0,0,0.0549019608,0,0.0106796117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0549019608,
07-20,0,0,0,0,0,0,0,0,0,0.0294117647,0,0.0048543689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246153846,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,,0,0,0,7.69231e-05,0,0,0,0.0294117647,
07-21,0,0,0,0,0,0,0,0,0,0.018627451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.018627451,
07-22,0,0,0,0,0,0,0,0,0,0.0137254902,0,0.0009708738,0,0,0,0,0.0018348624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0137254902,
07-23,0,0,0,0,0,0,0,0,0,0.0078431373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0078431373,
07-24,0,0,0,0,0,0,0,0,0,0.0039215686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0039215686,
07-25,0,0,0,0,0,0,0,0,0,0.0009803922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0009803922,
07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
07-27,0,0,0.0021052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0021052632,
07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,,0,0,0,0,0,0,0,0.0007692308,
08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,,0,0,0,0,0,0,0,0.0007692308,
08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0.0007692308,,0,0,0,0,0,0,0,0.0015384615,
08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0.0015384615,,0,0,0,0,0,0,0,0.0015384615,
08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0015384615,
08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0015384615,
08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0015384615,
08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0007692308,
08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0015384615,
08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0007692308,
08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0007692308,
08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0007692308,
08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
08-16,0,0,0,0.0010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0010526316,
08-17,0,0,0,0,0,0,0,0.001010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.001010101,
08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0007692308,
08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0008928571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923,,0,0,0,0,0,0,0,0.0023076923,
08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030769231,,0,0,0,0,0,0,0,0.0030769231,
08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030769231,,0,0,0,0,0,0,0,0.0030769231,
08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030769231,,0,0,0,0,0,0,0,0.0030769231,
08-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923,,0,0,0,0,0,0,0,0.0023076923,
08-24,0,0,0,0,0,0,0.002020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,0,0.0023076923,,0,0,0,0,0,0,0,0.0023076923,
08-25,0,0,0,0,0,0,0.0242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,0,0.0030769231,,0,0,0,0,0,0,0,0.0242424242,
08-26,0,0,0,0,0,0,0.0171717172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0,0,0,0.0007692308,0.0038461538,,0,0,0,7.69231e-05,0,0,0,0.0171717172,
08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046153846,,0,0,0,0,0,0,0,0.0046153846,
08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,,0,0,0,0,0,0,0,0.0015384615,
08-29,0,0,0,0.0021052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923,,0,0,0,0,0,0,0,0.0023076923,
08-30,0,0,0.0021052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0,0,0,0,0,0,0,0.0023255814,,0,0,0,0,0,0,0,0.0023255814,
08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,,0,0,0,0,0,0,0,0.0007692308,
09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0053846154,0,0,0,,0,0,0,0,0,0,0,0.0053846154,
09-02,0,0,0,0.0010526316,0,0,0,0.003030303,0,0,0,0.0009708738,0,0,0,0.0009345794,0,0,0,0,0,0,0.0042372881,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0.0053846154,0,0,0,,0,0,0,0.0009790496,0,0,0,0.0053846154,
09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0.0023076923,0,0,0,,0,0,0,0,0,0,0,0.0023076923,
09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0038095238,0,0.0009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923,0.0038461538,0,0,0,,0,0,0,9.34579e-05,0,0,0,0.0038461538,
09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019047619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0.0023076923,0.0007692308,0.0015384615,0,,0,0,0,0.0007692308,0,0,0,0.0023076923,
09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007692308,0.0015384615,0.0007692308,0.0007692308,0.0015384615,,0,0,0,0.0007692308,0,0,0,0.0037383178,
09-07,0,0,0,0,0.0010309278,0,0,0,0,0,0,0,0,0,0,0.008411215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0.0007692308,,0,0,0,7.69231e-05,0,0,0,0.008411215,
09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242990654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0.0007692308,0.0007692308,0,0,0.0015384615,,0,0,0,0.0007692308,0,0,0,0.0242990654,
09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448598131,0.0009174312,0.0018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2215384615,0.0007692308,0.0015384615,0,0,0.0007692308,,0,0,0,0.0009795342,0,0,0,0.2215384615,
09-10,0,0,0,0,0,0.0010204082,0,0,0,0,0,0,0,0,0,0.0364485981,0,0.0490909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.0007692308,0.0015384615,0,0,0.0007692308,,0,0,0,0.0010722135,0,0,0,0.22,
09-11,0,0,0.0010526316,0,0,0.0010204082,0,0,0,0,0,0.0009708738,0,0,0,0.0261682243,0,0.0363636364,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0,0,0,0.2523076923,0,0.0030769231,0,0,0.0015384615,,0,0,0,0.0016923077,0,0,0,0.2523076923,
09-12,0,0,0.0094736842,0,0,0.0010204082,0,0,0,0,0,0,0,0,0,0.0168224299,0,0.0172727273,0,0,0,0,0.0025423729,0,0,0,0,0,0,0,0,0,0,0.0038461538,0.1323076923,0.0007692308,0.0030769231,0,0.0007692308,0.0030769231,,0,0,0,0.0044089069,0,0,0,0.1323076923,
09-13,0,0,0.0526315789,0.0021052632,0,0,0,0.002020202,0,0,0,0,0,0,0.0009433962,0.0130841121,0,0.0027272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530769231,0,0.0023076923,0,0,0.0030769231,,0,0,0,0.0027622378,0,0,0,0.0530769231,
09-14,0,0,0.0494736842,0.0021052632,0,0,0,0.0262626263,0,0,0,0,0,0,0.0009433962,0.0065420561,0.0009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023076923,0,0,0,0.0238461538,0.0007692308,0.0030769231,0,0,0.0069230769,,0,0,0,0.0065801582,0,0,0,0.0494736842,
09-15,0,0,0.0473684211,0,0,0,0,0.0151515152,0,0,0,0,0,0,0.0009433962,0.0018691589,0.0009174312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015384615,0,0,0,0.0169230769,0,0.0046153846,0.0007692308,0,0.0038461538,,0,0,0,0.0039230769,0,0,0,0.0473684211,
09-16,0,0,0.0389473684,0.0010526316,0,0,0,0.0090909091,0,0,0,0,0,0,0,0,0.0018348624,0,0,0,0.0456896552,0,0,0,0,0,0,0,0,0,0.0007692308,0,0,0,0.01,0,0.0046153846,0.0007692308,0,0.0015384615,,0,0,0,0.0050629371,0,0,0,0.0456896552,
09-17,0,0,0.0263157895,0.0042105263,0,0,0,0.0070707071,0,0,0.0757281553,0,0,0,0,0,0.0036697248,0,0,0,0.1456896552,0,0,0.0008403361,0,0,0,0,0,0,0.0023076923,0,0,0,0.0038461538,0,0.0046153846,0,0.0007692308,0.0046153846,,0,0,0.0002307692,0.0048609169,0,0,0,0.1456896552,
09-18,0.0037037037,0,0.0221052632,0.0021052632,0,0,0,0.0060606061,0,0.0009803922,0.0912621359,0.0019417476,0,0,0,0,0.0137614679,0,0,0,0.1060344828,0,0,0,0,0,0,0,0,0.0023076923,0.0023076923,0,0,0,0.0015384615,0,0.0046153846,0,0.0007692308,0.0038461538,,0,0,0.0016594473,0.0068306922,0,0,0,0.1060344828,
09-19,0.0049382716,0,0.0042105263,0,0,0,0,0.0111111111,0,0.0049019608,0.1291262136,0.0048543689,0,0,0.0056603774,0,0.0174311927,0,0,0,0.0612068966,0,0,0,0,0,0,0,0,0,0,0.0092307692,0,0,0.0015384615,0.0015384615,0.0038461538,0,0,0.0038461538,,0,0,0.0022307692,0.0094188034,0,0,0,0.1291262136,
09-20,0.0049382716,0,0.0010526316,0.0021052632,0,0,0,0.0080808081,0.0050505051,0.0068627451,0.113592233,0.0048543689,0,0.0171428571,0.008490566,0,0.0146788991,0,0.025,0,0.0405172414,0,0,0,0,0,0,0,0.0015384615,0,0,0.0307692308,0,0,0.0007692308,0.0084615385,0.0046153846,0,0,0.0015384615,,0,0,0.0048795397,0.0179285714,0,0,0,0.113592233,
09-21,0.0061728395,0,0.0010526316,0.0178947368,0,0,0,0.004040404,0.004040404,0.0303921569,0.0757281553,0.0126213592,0,0,0.008490566,0,0.0055045872,0,0.0651785714,0,0.1724137931,0,0,0.0033613445,0,0,0,0.0023076923,0.0015384615,0,0.0015384615,0.0253846154,0,0.0030769231,0,0.0046153846,0.0038461538,0.0015384615,0,0.0038461538,,0,0,0.004040404,0.0258853695,0,0,0.0015384615,0.1724137931,
09-22,0.0074074074,0,0,0.0126315789,0,0,0,0.004040404,0.0050505051,0.0254901961,0.0485436893,0.0194174757,0.0009708738,0,0.0905660377,0,0.0027522936,0,0.1651785714,0,0.3586206897,0,0,0.0201680672,0,0,0,0,0,0,0.0023076923,0.0246153846,0,0.0015384615,0,0.0038461538,0.0053846154,0.0038461538,0.0292307692,0.0046153846,,0,0,0.0051507382,0.0311620612,0,0,0.0012546677,0.3586206897,
09-23,0.050617284,0,0,0.0042105263,0,0,0,0,0.002020202,0.0166666667,0.0242718447,0.0029126214,0,0,0.1132075472,0,0,0,0.1785714286,0,0.5568965517,0.0025862069,0,0.0268907563,0,0,0,0.0784615385,0,0,0.05,0.0376923077,0,0,0.0007692308,0.0007692308,0.0046153846,0.0123076923,0.0092307692,0.01,,0,0,0.0094615385,0.0534017094,0,0,0.0003846154,0.5568965517,
09-24,0.1259259259,0,0,0,0,0,0,0,0.003030303,0.0156862745,0.0145631068,0,0,0,0.2245283019,0,0,0,0.1482142857,0,0.499137931,0.0034482759,0,0.0285714286,0,0,0,0.0546153846,0,0,0.0615384615,0.1276923077,0,0,0,0.0007692308,0.0053846154,0.0069230769,0.0023076923,0.0161538462,,0,0,0.0058461538,0.1261025641,0,0,0,0.499137931,
09-25,0.362962963,0,0,0,0,0,0.003030303,0,0.004040404,0.0137254902,0.0174757282,0,0,0,0.1679245283,0,0,0,0.09375,0,0.4025862069,0.0525862069,0,0.0302521008,0,0,0,0.0176923077,0,0,0.1407692308,0.2161538462,0,0,0,0.0007692308,0.0053846154,0,0.0007692308,0.0069230769,,0,0,0.0058461538,0.1434847605,0,0,0,0.4025862069,
09-26,0.6592592593,0,0,0,0,0,0,0,0,0.0117647059,0.0203883495,0,0.0058252427,0,0.1037735849,0,0.0027522936,0,0.0705357143,0,0.3362068966,0.0206896552,0,0.0226890756,0,0,0.0015384615,0.0315384615,0,0,0.0707692308,0.1523076923,0,0.0015384615,0,0.0015384615,0.0053846154,0,0,0.0053846154,,0,0,0.0055168036,0.0740696662,0,0,0,0.6592592593,
09-27,0.7839506173,0,0,0,0,0,0,0,0,0.0137254902,0.0514563107,0,0,0,0.0801886792,0,0,0,0.0535714286,0,0.2646551724,0.0103448276,0,0.012605042,0,0,0,0.0707692308,0,0,0.0292307692,0.1207692308,0,0,0,0.0023076923,0.0046153846,0,0,0.0046153846,,0,0,0.0046153846,0.0717111756,0,0,0,0.7839506173,
